Balance,BillCycle,CardID,CardNumber,CardType,CreditLimit,CustomerID,ExpirationDate,InterestRate,IssueDate,Status
4393.02,Quarterly,9234973767714115,213102083847282,MasterCard,7670.67,400454,2027-06-04,18.66,2020-01-04,Active
4677.64,Quarterly,9163594174556964,4412343963362395,American Express,6693.62,447515,2028-06-04,18.91,2023-04-06,Suspended
3009.69,Monthly,4580638141778478,2261916224964210,MasterCard,3239.63,424807,2028-03-12,16.93,2020-05-07,Active
4186.75,Quarterly,1991056539587569,30134414843939,American Express,7249.27,408951,2029-01-23,17.22,2020-11-09,Suspended
4436.87,Monthly,3519127951724163,4203334787833060,American Express,3354.2,421927,2027-05-27,15.91,2024-01-16,Closed
3586.87,Monthly,9976863994632806,4766424463869087692,Visa,1657.11,423434,2026-12-05,18.12,2022-10-04,Active
4495.93,Quarterly,8215106047260190,4944002533583310068,MasterCard,5991.6,444346,2026-05-29,19.48,2023-01-29,Active
1283.75,Quarterly,7784612227895892,3580685885434118,American Express,4150.3,440883,2027-11-26,18.16,2022-10-31,Closed
3430.45,Monthly,8737955679020443,4565073047498759,Visa,7848.39,422481,2027-01-01,11.23,2023-04-27,Suspended
3314.75,Monthly,9320029786575912,4020924212610060798,Visa,4273.78,404519,2028-02-03,10.51,2022-08-28,Active
3812.69,Quarterly,2288377490237050,30538923357548,American Express,8709.65,421517,2029-05-09,11.88,2020-03-20,Active
3442.95,Quarterly,9792422269962605,213109609915147,MasterCard,7963.35,435052,2028-06-15,19.76,2023-03-05,Suspended
4444.97,Monthly,2675824222666335,4659874952178,American Express,4966.53,435492,2029-04-14,14.04,2021-12-30,Suspended
3578.09,Monthly,9602696449612676,213132293546283,American Express,4902.83,434559,2029-02-03,15.34,2023-06-10,Active
587.16,Quarterly,8321471731362698,379267176783635,MasterCard,5396.12,414679,2028-04-20,17.6,2023-09-23,Closed
2591.34,Monthly,7603895795303275,213134654865187,American Express,6378.78,414268,2029-01-20,10.32,2022-04-05,Active
2164.14,Monthly,6672740477488278,344817191790346,Visa,4429.18,428099,2026-10-26,18.71,2021-12-24,Closed
2124.06,Monthly,1867654241436508,4958027139396615,MasterCard,8341.88,412804,2027-12-28,16.6,2021-03-13,Closed
972.36,Monthly,9872588090434453,6011850783043435,MasterCard,8347.1,406696,2027-04-23,10.49,2024-01-27,Suspended
707.46,Quarterly,3401119182896414,6565105336836334,MasterCard,3949.85,407357,2027-05-10,14.16,2023-07-17,Suspended
4493.77,Quarterly,5122140062960296,4894204145226746047,MasterCard,6606.16,440411,2027-07-21,19.53,2023-12-22,Suspended
1390.27,Monthly,5050483403548644,30279986804288,Visa,9386.06,408120,2028-11-22,17.36,2021-05-23,Suspended
3239.69,Monthly,4106260868162705,370710523961296,MasterCard,5671.69,434876,2026-10-16,13.19,2023-12-07,Closed
1459.05,Monthly,8165183872097218,30272375700779,MasterCard,8171.28,415554,2026-04-03,14.12,2021-02-09,Active
4735.21,Quarterly,8351946835524658,4087849132189729,American Express,6492.46,412825,2026-09-11,13.19,2024-03-21,Suspended
3443.48,Monthly,6707291094120856,3523786949514232,American Express,2594.42,413646,2026-07-04,10.32,2022-07-05,Active
1340.11,Quarterly,1063835370729224,6011806787856453,American Express,5552.14,414772,2028-09-01,14.32,2020-01-12,Closed
1990.28,Quarterly,2702705092717260,2682292060195439,American Express,3941.28,428930,2027-01-25,12.79,2021-11-25,Active
803.18,Quarterly,3480439007615894,3575333155852878,American Express,2539.54,409451,2026-09-12,19.16,2024-04-16,Active
1162.1,Quarterly,8580537198001144,4024483050351008,MasterCard,6412.91,435713,2025-10-16,14.5,2023-08-29,Active
2697.1,Quarterly,1407695032823072,38465161593364,Visa,4455.36,432756,2027-07-30,12.19,2024-03-09,Suspended
1138.28,Monthly,4300057455453642,6500530125932853,MasterCard,4509.24,427426,2029-04-13,12.66,2020-05-16,Suspended
2911.79,Monthly,9042935355535518,340413057460754,Visa,4595.14,434463,2027-11-09,19.78,2023-02-14,Suspended
4119.43,Quarterly,3517190430073133,4342521471723308,Visa,3767.48,405362,2028-08-19,13.78,2020-06-07,Closed
2061.66,Quarterly,4685855101299642,2278831550949472,MasterCard,3382.16,441625,2027-11-06,12.56,2022-09-06,Closed
3893.34,Quarterly,5199405180533875,6505991680824247,Visa,3423.1,401302,2026-06-09,13.97,2023-04-11,Closed
2424.63,Monthly,2055344385310287,582850286318,Visa,6624.83,403605,2027-09-08,10.84,2022-12-31,Active
3055.53,Monthly,4561197109240964,213107666323890,MasterCard,2613.7,407943,2028-09-13,16.05,2024-05-26,Active
1193.09,Monthly,8553024781700792,4917723124518,Visa,2394.5,443268,2025-12-28,12.61,2023-05-15,Closed
4405.52,Monthly,4541525184377367,2712791245116065,MasterCard,7278.54,404052,2029-03-23,16.49,2024-02-19,Active
1901.48,Quarterly,2545967621709709,4743077440404624,American Express,9695.84,412672,2028-03-31,15.24,2021-10-08,Closed
4024.53,Quarterly,6240387109415961,4558209220328426,MasterCard,6590.81,425645,2028-12-05,14.91,2021-04-14,Closed
2834.82,Monthly,5589496915421350,2299560954066022,Visa,2452.98,435444,2026-03-11,13.46,2021-07-03,Closed
4108.94,Monthly,2999436876897429,4334273416965,American Express,3369.37,413737,2026-03-14,19.7,2020-01-31,Active
1405.33,Quarterly,6978844983092938,4268001873412065,Visa,2272.03,411260,2026-08-01,18.09,2023-02-16,Active
3167.48,Quarterly,2397128639314269,6011422189030620,American Express,2326.86,413264,2026-09-19,19.22,2021-01-12,Active
3598.72,Quarterly,8773607348733188,676332304770,MasterCard,3586.88,411977,2028-07-28,12.79,2020-12-01,Active
4010.69,Monthly,7835667889382221,4421447332720966,American Express,2011.02,405506,2029-02-04,17,2024-07-05,Suspended
2865.17,Quarterly,9431777834195071,6011627173156476,American Express,3070.15,444414,2026-12-31,10.72,2021-11-24,Closed
4829.13,Quarterly,2020495582619144,4306015366484724,American Express,6418.33,428559,2026-08-28,19.81,2020-05-09,Closed
4700.41,Quarterly,7177502748081798,5154688335828583,MasterCard,8488.47,437896,2027-06-20,15.25,2021-04-06,Suspended
875.48,Monthly,6947445471845617,375337352671435,American Express,6339.15,410094,2028-04-08,18.11,2020-04-27,Closed
1771.9,Quarterly,8927855327682940,676360771254,Visa,9834.21,445586,2028-03-16,16.59,2020-06-23,Closed
3079.35,Monthly,5944470333177653,4463226015531,MasterCard,3821.18,408218,2027-08-08,13.69,2021-08-03,Suspended
812.99,Quarterly,8915478667425742,502002737216,Visa,6561.53,400329,2029-05-24,10.05,2024-06-01,Suspended
187.17,Quarterly,1669990766250155,6549064981192769,Visa,2553.13,405568,2028-06-01,11.68,2020-09-06,Suspended
4467.09,Monthly,2217731263508898,180028954183003,American Express,4452.17,417988,2029-06-16,18.71,2020-07-19,Suspended
2318.33,Monthly,8480424741930558,3550526250360874,MasterCard,5733.15,419296,2028-10-18,10.62,2023-01-02,Active
610.28,Monthly,6084885669594937,4780359675355018,Visa,7194.64,430886,2027-07-27,19.84,2023-04-12,Active
4697.77,Monthly,7252922903982398,3570495464604772,American Express,1453.92,432052,2027-10-14,11.54,2023-01-15,Closed
118.02,Quarterly,1035497495928542,180085445893301,American Express,3065.77,438961,2025-10-19,15.22,2021-06-28,Active
2163.31,Monthly,4537514850981759,3534229478985363,MasterCard,3924.83,419027,2028-07-03,15.04,2023-06-15,Active
2136.82,Quarterly,6624175346257528,501883214154,Visa,8707.59,407444,2029-06-13,13.47,2024-01-30,Suspended
2816.71,Monthly,5984798145361364,4413763178242,American Express,2638.02,423186,2026-11-21,13.51,2023-09-22,Suspended
3976.79,Monthly,2149124563606895,4212184240724599,American Express,8697.13,442582,2025-12-30,18.49,2020-11-08,Suspended
2263.55,Quarterly,8949256891752730,4964574794825952465,Visa,1023.68,440231,2026-04-25,17.89,2023-05-20,Suspended
210.13,Quarterly,2294491602793014,6511341604573714,Visa,4699.68,426781,2027-05-15,18.2,2021-10-27,Closed
3748.95,Monthly,4534352868618513,4324271843098565,American Express,9171.27,413544,2029-07-18,12.67,2022-02-11,Active
3577.08,Quarterly,7761899853222017,4049930344513,MasterCard,4105,432919,2026-03-07,16.61,2023-01-20,Active
2752.29,Monthly,7098537517120284,3515789132466905,MasterCard,3842.47,423695,2028-09-02,12.61,2023-12-26,Closed
2474.63,Monthly,4233926529692894,4175294168123636,Visa,3494.35,413211,2026-06-21,12.94,2024-07-28,Closed
882.47,Monthly,1429609854686324,3584324649192608,Visa,4212.02,448915,2028-01-04,14.93,2021-08-04,Suspended
2895.99,Monthly,6054870941468351,30475925990267,American Express,1240.64,444727,2027-09-02,16.66,2021-06-26,Suspended
4220.3,Quarterly,5579251481054615,4785823280703412,American Express,7968.34,407991,2029-01-05,15.98,2020-05-09,Suspended
3758.83,Quarterly,1370939525330808,36581760438603,Visa,2854.81,405908,2025-10-14,16.24,2023-06-26,Suspended
4952.99,Monthly,8955544600259420,060468485929,Visa,3025.95,432412,2027-04-07,15.49,2024-05-07,Active
291.84,Monthly,5593417363517763,213178894193777,MasterCard,3427.65,445854,2025-12-19,18.89,2023-02-18,Closed
4948.21,Monthly,7070750695735846,4025626924145175,Visa,8492.4,431658,2026-03-06,12.29,2020-04-28,Active
2525.95,Monthly,3440742250323776,4658174717075,Visa,8803.06,401787,2027-06-03,14.13,2022-12-28,Suspended
3586.85,Quarterly,8977601867683511,3546924966466837,American Express,9152.71,425078,2028-11-30,11.75,2020-03-31,Active
4294.3,Quarterly,8095925861902028,503874526331,American Express,2908.03,435595,2029-07-24,16.11,2021-09-30,Suspended
1059.75,Quarterly,5965733055452645,4970982287595240,American Express,9676.62,436302,2027-02-08,16.17,2024-02-21,Active
1926.74,Monthly,1310877077741200,676392088552,Visa,2728.79,417159,2025-10-31,17.04,2020-05-12,Closed
4641.82,Monthly,2635707010234978,3551360746120570,Visa,2654.97,445871,2026-10-27,17.48,2020-12-16,Closed
4963.13,Quarterly,9948525658032459,2275611003947767,American Express,3054.72,437153,2028-08-17,19.05,2022-12-16,Active
133.88,Monthly,3782573154062304,2719582943642079,Visa,6421.65,423382,2026-04-18,10.79,2023-06-18,Active
2039.66,Quarterly,1096790779403069,4685723836503442,MasterCard,7220.19,429976,2029-03-17,12.8,2024-03-05,Suspended
1548.18,Monthly,1399099323453941,30516148698565,Visa,1333.4,434080,2028-11-18,11.08,2020-01-23,Active
4960.43,Quarterly,2418198279898739,3528257882117669,MasterCard,2130.77,419057,2028-03-11,14.95,2021-12-03,Closed
3651.76,Quarterly,3427639199750169,060463696470,American Express,2750.92,431484,2026-02-05,18.43,2020-12-19,Suspended
4482.15,Monthly,2464159990494023,4308392186220937,MasterCard,5769.82,405720,2026-07-09,18.02,2020-04-29,Active
654.93,Quarterly,8871196730584521,4238847284511763,Visa,8741.4,436139,2027-10-22,11.81,2022-10-21,Suspended
2124.37,Monthly,1297959407076633,4230899974751,American Express,3577.79,427276,2027-02-22,12.16,2022-08-14,Closed
1712.86,Quarterly,4577936027852480,4809976836206824515,Visa,7245.01,430199,2026-03-03,16.42,2024-07-24,Suspended
4851.76,Quarterly,3443822881106394,630451039469,Visa,7894.07,422429,2028-09-25,17.63,2021-08-10,Active
257.91,Monthly,7682429695315298,3599301084093841,MasterCard,6338.48,428035,2027-04-29,19,2020-03-01,Suspended
3465.77,Quarterly,3713449162010733,4841680887945180,American Express,3453.18,409563,2027-07-15,11.01,2020-08-21,Suspended
3385.63,Quarterly,8069177035976564,6011628142374711,MasterCard,2513.23,437974,2027-07-03,10.24,2020-10-30,Suspended
999.92,Monthly,2486833325283301,3530143166687559,Visa,7645.11,443232,2029-03-17,12.34,2023-12-16,Suspended
1587.13,Monthly,6871931420646512,676398846946,MasterCard,3098.27,428791,2027-09-08,17.97,2024-03-01,Closed
1180.15,Quarterly,1456654431281131,3555128952254755,American Express,9829.84,402101,2026-06-23,15.23,2024-02-08,Active
3319.49,Monthly,1690148400881405,6522534625399815,American Express,9878.56,412458,2028-04-08,11.34,2023-08-19,Suspended
704.9,Quarterly,7892133023498322,180096242755577,Visa,9536.78,420431,2028-07-14,12.92,2022-09-28,Suspended
1372.17,Monthly,6347463302763428,3540933361839361,American Express,4057.78,415319,2026-02-28,15.34,2020-10-09,Closed
3242.1,Monthly,6558649926534226,4324501696223,Visa,8845.14,425495,2028-11-29,19.18,2020-11-02,Active
1299.72,Quarterly,8695431852566543,2720919138741075,MasterCard,7461.09,449055,2026-12-09,13.83,2020-03-13,Closed
357.69,Monthly,9032104581567660,6591007365265195,American Express,3420.57,405192,2028-07-04,19.11,2021-08-07,Active
184.29,Quarterly,7974430173984178,3502427819179658,MasterCard,5977.21,421569,2028-03-24,16.07,2022-09-24,Suspended
307.54,Quarterly,5429811154846124,3505214604863952,Visa,5719.37,440103,2026-10-31,15.42,2023-09-30,Active
2525.56,Quarterly,3935636110513149,4609436114544,MasterCard,7816.31,417073,2029-04-18,15.36,2024-06-02,Active
3399.9,Monthly,6020794018504425,4875817119317,American Express,8026.02,447774,2026-11-08,13.67,2020-11-10,Active
2339.74,Monthly,8273292772107013,4792411330804,MasterCard,9487.78,437513,2026-06-17,14.38,2020-01-07,Closed
946.61,Quarterly,9449315008668911,180070937406234,MasterCard,9555.29,418332,2028-02-19,12.6,2020-10-18,Closed
1733.65,Monthly,7246215204325965,347225634684919,Visa,2904.78,417201,2028-07-15,11.79,2023-09-04,Suspended
4595.41,Monthly,7474977700692399,060476522515,Visa,6682.18,420828,2026-04-15,18.18,2021-08-08,Closed
4907.99,Monthly,4306587715693350,3522359434063734,MasterCard,3429.75,423824,2025-12-03,13.4,2023-08-18,Active
2788.92,Monthly,9547518673537875,676349811643,MasterCard,2235.48,405337,2027-03-13,19.27,2021-06-23,Suspended
72.33,Quarterly,5943331399360283,30153704029504,MasterCard,1712.97,404836,2027-04-30,15.87,2021-05-18,Closed
2730.28,Monthly,8523753756368144,38299939944553,MasterCard,2743.09,418632,2026-11-08,11.77,2020-12-05,Closed
4666.31,Monthly,8572393054120791,3559865915149194,American Express,2112.74,431708,2029-06-04,19.56,2023-06-23,Active
401.88,Quarterly,9690864426666653,347569962807976,Visa,9970.75,434830,2025-09-14,18.81,2023-07-24,Suspended
4951.39,Quarterly,2678780900173558,30461099249326,American Express,9858.65,417645,2026-02-11,17.15,2020-06-03,Suspended
3954.45,Monthly,8043087910750849,6554096793836052,American Express,4168.58,423833,2026-12-09,17.35,2022-01-31,Active
1392.94,Quarterly,9197791710720947,3595300214000407,American Express,8020.66,430112,2028-04-11,14.64,2022-05-07,Closed
2606.74,Quarterly,2235517362639675,576504888214,MasterCard,6604.16,416110,2027-09-03,14.34,2024-06-22,Active
351.31,Quarterly,2658194876520199,30212031973006,American Express,4085.12,444353,2025-12-22,14.1,2023-01-09,Active
3412.23,Quarterly,8933130392064181,376177110562826,MasterCard,6097.77,420286,2027-12-30,17.22,2022-11-14,Suspended
1525.94,Monthly,4688808697471762,213114263114300,Visa,5818.38,404381,2028-10-10,18.47,2020-10-12,Closed
2473.65,Monthly,9055338196432005,180055690867672,MasterCard,5047.46,436380,2028-09-16,10.37,2021-07-24,Active
3297.47,Monthly,9780817067321340,213153492276324,American Express,9878.62,411244,2027-11-10,17.56,2020-11-22,Suspended
2021.71,Quarterly,5479219657569589,5356160341759950,American Express,8379.11,431425,2026-02-02,10.57,2020-01-22,Active
3043.57,Monthly,6444044238068817,30238851401612,American Express,1156.98,405474,2026-05-18,14.2,2021-11-18,Closed
1046.97,Quarterly,8697240575841084,36047844292663,MasterCard,8241.77,400189,2027-01-29,19.17,2022-02-10,Closed
2824.49,Monthly,7294572524028800,30080392932584,American Express,5518.4,432872,2027-02-17,18.5,2023-09-28,Suspended
1342.44,Quarterly,8879163934192424,4205040201373807350,MasterCard,2946.6,428967,2026-09-14,17.06,2022-07-15,Active
2936.82,Monthly,6681828046868937,4885596611239772,American Express,8750.91,447428,2026-04-04,13.26,2023-03-25,Closed
3366.57,Quarterly,3166578776828685,3530632483764786,Visa,2279.57,405858,2026-06-20,13.11,2020-12-23,Suspended
4717.18,Monthly,6064093925454652,6011029876863617,Visa,4312.76,415864,2028-10-29,19.15,2022-08-24,Active
721.99,Quarterly,8391575373539085,4458593621044,Visa,6866.29,421047,2028-12-11,18.42,2022-07-01,Suspended
454.53,Quarterly,2890426448866971,4350091109105285,American Express,8640.32,414419,2027-03-22,11.97,2021-05-13,Active
1419.85,Monthly,4195731872938904,371373179624913,American Express,7304.25,411107,2026-07-05,15.77,2022-04-27,Active
4770.63,Quarterly,2703388013697721,5164050743250090,MasterCard,9117.56,415663,2027-08-13,17.76,2022-06-23,Closed
3369.38,Quarterly,3424038225259615,4780189356028,American Express,5735.64,427287,2025-11-01,10.52,2020-06-06,Suspended
4810.19,Monthly,2926096208644512,4775099312218255,American Express,5914.6,438012,2027-01-27,14.28,2024-02-22,Closed
114.52,Quarterly,9620306859250416,4729459878070,Visa,8092.09,447961,2026-06-27,16.56,2022-10-19,Suspended
3376.12,Quarterly,2119387737459118,349503787882862,American Express,8223.9,417867,2026-12-04,14.09,2022-10-15,Active
1864.17,Quarterly,7039299404820664,3530632005841336,American Express,4477.76,406058,2027-07-02,16.77,2020-09-21,Active
2085.52,Quarterly,4511619043999206,4020722182436573,Visa,3235.51,445154,2029-03-12,18.16,2020-04-14,Active
4528.2,Monthly,3780301971417049,374266319510280,Visa,6236.59,422318,2027-07-26,14.64,2021-01-24,Active
3805.4,Quarterly,3573588652669009,3501863852657823,American Express,6249.53,440762,2027-01-01,14.79,2022-02-19,Active
2454.2,Quarterly,9036097590623830,2320950601691046,American Express,9132.24,416314,2025-12-06,11.59,2023-06-26,Suspended
1606.69,Quarterly,7668248583466156,30476833581875,American Express,6534.41,438246,2026-08-31,12.76,2020-02-07,Suspended
1580.72,Quarterly,3784790327511341,2251443788442287,MasterCard,6129.25,408913,2027-12-20,14.08,2021-01-25,Active
912.91,Quarterly,6411719879704514,4769909493615871,American Express,3979.69,434254,2025-08-24,17.61,2024-04-23,Closed
3181.42,Monthly,2326237977233236,4953047546157942,American Express,2927.28,419999,2027-08-31,18.76,2023-01-12,Active
2144.59,Quarterly,1625154485916122,4747683617423291944,American Express,2989.88,433657,2029-04-12,13.26,2023-03-12,Suspended
802.38,Quarterly,6297767620205247,374439983376094,MasterCard,1648.02,427738,2026-08-03,17.11,2023-01-30,Closed
4912.65,Quarterly,4523342834744667,3510439984478278,American Express,8010.66,437368,2028-02-23,17.07,2022-05-25,Closed
2824.43,Quarterly,6876728032206557,4079286782152700363,Visa,7873.61,449742,2027-02-04,13.47,2023-11-09,Active
2968.74,Monthly,9993491885281704,3541807038043368,Visa,4832.92,421261,2027-06-22,17.49,2021-03-19,Active
4275.51,Monthly,5368648780661527,4996815715141136765,MasterCard,9629.98,413999,2028-10-17,14.59,2021-04-03,Suspended
502.93,Monthly,7596743314090996,2225611009518068,American Express,2869.01,414002,2029-05-31,11.48,2022-07-19,Active
459.19,Quarterly,4448862490545690,4517488487746054,American Express,2144.07,402342,2026-03-27,18.47,2020-03-27,Suspended
93.72,Monthly,4857157533770823,577827199578,Visa,5345.74,410606,2027-10-21,16.73,2022-12-10,Active
91.81,Monthly,4514218573905255,2720198060034862,Visa,1715.08,428563,2029-07-01,15.55,2023-10-06,Suspended
